"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"282",2014,1,2,1855,-5,2103,3,"AS","N769AS",379,"PDX","SFO",85,550,18,55
"283",2014,1,2,1855,-5,2113,-17,"OO","N932SW",6250,"PDX","LAX",114,834,18,55
"284",2014,1,2,1906,41,2046,56,"WN","N724SW",718,"PDX","SMF",65,479,19,6
"285",2014,1,2,1910,40,2047,37,"WN","N647SW",2448,"PDX","SJC",87,569,19,10
"286",2014,1,2,1920,-7,2015,-5,"OO","N585SW",5305,"PDX","SEA",40,129,19,20
"287",2014,1,2,1929,9,2246,6,"F9","N904FR",794,"PDX","DEN",119,991,19,29
"288",2014,1,2,1939,169,2112,162,"WN","N751SW",658,"PDX","OAK",81,543,19,39
"289",2014,1,2,1940,-2,2027,5,"OO","N294SW",5403,"PDX","EUG",33,106,19,40
"290",2014,1,2,1949,-6,2128,-6,"AS","N797AS",404,"PDX","SJC",85,569,19,49
"291",2014,1,2,2009,-11,2331,-25,"US","N659AW",581,"PDX","PHX",126,1009,20,9
"292",2014,1,2,2011,21,2320,22,"AS","N594AS",137,"PDX","ANC",230,1542,20,11
"293",2014,1,2,2013,-2,2216,-9,"OO","N215AG",3464,"PDX","ONT",107,838,20,13
"294",2014,1,2,2015,11,2201,8,"OO","N712SK",5210,"PDX","SFO",85,550,20,15
"295",2014,1,2,2034,34,2354,24,"WN","N253WN",183,"PDX","PHX",126,1009,20,34
"296",2014,1,2,2034,66,2213,52,"UA","N438UA",369,"PDX","SFO",83,550,20,34
"297",2014,1,2,2217,-8,126,1,"AS","N590AS",145,"PDX","ANC",232,1542,22,17
"298",2014,1,2,2217,-3,2252,-5,"OO","N229SW",5440,"PDX","RDM",28,116,22,17
"299",2014,1,2,2218,-7,553,-27,"US","N570UW",467,"PDX","CLT",257,2282,22,18
"300",2014,1,2,2222,-3,2308,3,"OO","N294SW",5353,"PDX","EUG",32,106,22,22
"301",2014,1,2,2226,-4,2331,-10,"OO","N585SW",5437,"PDX","LMT",51,241,22,26
"302",2014,1,2,2319,34,634,27,"DL","N807DN",503,"PDX","ATL",243,2172,23,19
"303",2014,1,2,2339,129,140,129,"AS","N611AS",624,"PDX","LAS",102,763,23,39
"304",2014,1,3,51,56,626,36,"UA","N498UA",758,"PDX","IAH",199,1825,0,51
"305",2014,1,3,55,0,554,-11,"DL","N584NW",1679,"PDX","MSP",161,1426,0,55
"306",2014,1,3,517,-8,840,-15,"US","N828AW",649,"PDX","PHX",123,1009,5,17
"307",2014,1,3,527,-3,1122,-11,"UA","N844UA",275,"PDX","IAH",216,1825,5,27
"308",2014,1,3,533,-2,721,-5,"UA","N36272",1209,"PDX","SFO",83,550,5,33
"309",2014,1,3,540,0,853,-14,"UA","N38417",1569,"PDX","DEN",115,991,5,40
"310",2014,1,3,550,-10,904,-21,"F9","N221FR",796,"PDX","DEN",117,991,5,50
"311",2014,1,3,551,-9,734,-9,"AS","N703AS",406,"PDX","SJC",81,569,5,51
"312",2014,1,3,556,-4,855,7,"DL","N652DL",1831,"PDX","SLC",94,630,5,56
"313",2014,1,3,559,-1,737,-8,"WN","N764SW",1461,"PDX","OAK",79,543,5,59
"314",2014,1,3,600,0,921,-9,"WN","N268WN",1927,"PDX","PHX",125,1009,6,0
"315",2014,1,3,601,-4,1135,-22,"UA","N87507",1573,"PDX","ORD",193,1739,6,1
"316",2014,1,3,617,-3,1143,-22,"AA","N4YLAA",1650,"PDX","DFW",189,1616,6,17
"317",2014,1,3,626,-4,1350,-7,"DL","N3738B",1156,"PDX","ATL",248,2172,6,26
"318",2014,1,3,629,-11,957,-11,"AS","N754AS",646,"PDX","PHX",127,1009,6,29
"319",2014,1,3,629,-1,811,-5,"UA","N77258",1621,"PDX","SFO",83,550,6,29
"320",2014,1,3,630,-10,836,-12,"OO","N218AG",3456,"PDX","BUR",102,817,6,30
"321",2014,1,3,637,-3,853,-10,"AS","N315AS",232,"PDX","SAN",115,933,6,37
"322",2014,1,3,637,-8,931,23,"OO","N814SK",4692,"PDX","LAX",110,834,6,37
"323",2014,1,3,637,9,1421,9,"UA","N553UA",250,"PDX","IAD",258,2327,6,37
"324",2014,1,3,644,-1,842,-8,"WN","N723SW",247,"PDX","LAS",102,763,6,44
"325",2014,1,3,650,-10,826,-19,"VX","N528VA",805,"PDX","SFO",82,550,6,50
"326",2014,1,3,653,-7,912,-9,"AS","N644AS",582,"PDX","SNA",114,859,6,53
"327",2014,1,3,656,-4,1156,-24,"DL","N940DN",2090,"PDX","MSP",161,1426,6,56
"328",2014,1,3,659,-1,1232,-38,"AA","N3JJAA",2218,"PDX","ORD",194,1739,6,59
"329",2014,1,3,659,-6,903,-16,"OO","N223AG",3460,"PDX","ONT",107,838,6,59
"330",2014,1,3,706,6,1104,-16,"AS","N514AS",833,"PDX","HNL",343,2603,7,6
"331",2014,1,3,707,-3,1508,-6,"DL","N372DA",2258,"PDX","JFK",263,2454,7,7
"332",2014,1,3,712,-3,919,-8,"AS","N791AS",244,"PDX","SFO",83,550,7,12
"333",2014,1,3,715,0,913,-5,"AS","N619AS",626,"PDX","LAS",99,763,7,15
"334",2014,1,3,719,-1,1107,-35,"AS","N565AS",855,"PDX","KOA",335,2607,7,19
"335",2014,1,3,722,37,947,42,"AS","N408AS",560,"PDX","LAX",110,834,7,22
"336",2014,1,3,744,-1,854,14,"OO","N582SW",5379,"PDX","SEA",47,129,7,44
"337",2014,1,3,751,1,927,-13,"WN","N483WN",373,"PDX","SJC",83,569,7,51
"338",2014,1,3,755,-5,1017,-8,"AS","N786AS",568,"PDX","LAX",112,834,7,55
"339",2014,1,3,758,-7,1330,-20,"AA","N4WJAA",1220,"PDX","DFW",187,1616,7,58
"340",2014,1,3,803,-2,939,-11,"WN","N552WN",48,"PDX","OAK",84,543,8,3
"341",2014,1,3,811,-4,1323,-10,"DL","N924DN",2154,"PDX","MSP",175,1426,8,11
"342",2014,1,3,852,27,1439,9,"UA","N37413",1510,"PDX","IAH",212,1825,8,52
"343",2014,1,3,858,8,1130,0,"WN","N456WN",223,"PDX","SLC",81,630,8,58
"344",2014,1,3,911,-4,1239,-26,"OO","N215AG",3466,"PDX","TUS",135,1119,9,11
"345",2014,1,3,918,-2,1644,-1,"DL","N3747D",1940,"PDX","ATL",253,2172,9,18
"346",2014,1,3,922,-3,1720,-15,"AS","N593AS",30,"PDX","BOS",279,2537,9,22
"347",2014,1,3,924,3,1024,8,"OO","N294SW",5428,"PDX","SEA",44,129,9,24
"348",2014,1,3,933,3,1119,-4,"OO","N758SK",5196,"PDX","SFO",79,550,9,33
"349",2014,1,3,949,-1,1718,-17,"AS","N570AS",752,"PDX","ATL",248,2172,9,49
"350",2014,1,3,957,7,1334,36,"AS","N769AS",131,"PDX","ANC",256,1542,9,57
"351",2014,1,3,1001,6,1735,-5,"AS","N520AS",764,"PDX","DCA",262,2350,10,1
"352",2014,1,3,1005,0,1222,-1,"AS","N615AS",580,"PDX","SNA",115,859,10,5
"353",2014,1,3,1013,-2,1425,5,"HA","N391HA",25,"PDX","HNL",340,2603,10,13
"354",2014,1,3,1017,7,1558,-8,"AS","N611AS",686,"PDX","ORD",199,1739,10,17
"355",2014,1,3,1019,4,1248,-8,"DL","N302NB",2189,"PDX","SLC",76,630,10,19
"356",2014,1,3,1023,8,1546,-18,"AS","N579AS",658,"PDX","DFW",183,1616,10,23
"357",2014,1,3,1024,-6,1344,-13,"AS","N528AS",640,"PDX","PHX",123,1009,10,24
"358",2014,1,3,1029,-1,1439,-6,"AS","N594AS",803,"PDX","LIH",352,2631,10,29
"359",2014,1,3,1032,3,1255,-3,"OO","N479CA",6518,"PDX","LAX",114,834,10,32
"360",2014,1,3,1044,119,1634,114,"UA","N39461",1142,"PDX","ORD",193,1739,10,44
"361",2014,1,3,1053,-7,1253,-20,"AS","N703AS",564,"PDX","LAX",107,834,10,53
"362",2014,1,3,1103,-4,1204,2,"OO","N290SW",5397,"PDX","SEA",47,129,11,3
"363",2014,1,3,1107,22,1423,18,"F9","N218FR",788,"PDX","DEN",115,991,11,7
"364",2014,1,3,1110,20,1613,8,"WN","N407WN",899,"PDX","MCI",172,1482,11,10
"365",2014,1,3,1115,-5,1522,-13,"AS","N586AS",809,"PDX","OGG",345,2562,11,15
"366",2014,1,3,1124,-1,1439,-15,"US","N806AW",634,"PDX","PHX",121,1009,11,24
"367",2014,1,3,1127,27,1443,13,"WN","N365SW",1537,"PDX","PHX",125,1009,11,27
"368",2014,1,3,1128,8,1445,-9,"OO","N952SW",5576,"PDX","DEN",116,991,11,28
"369",2014,1,3,1135,5,1350,-1,"AS","N563AS",578,"PDX","SAN",118,933,11,35
"370",2014,1,3,1154,14,1846,5,"DL","N398DA",1466,"PDX","DTW",212,1953,11,54
"371",2014,1,3,1157,1,1234,-4,"OO","N582SW",5325,"PDX","RDM",23,116,11,57
"372",2014,1,3,1159,29,1412,37,"WN","N909WN",359,"PDX","LAS",102,763,11,59
"373",2014,1,3,1204,22,1254,32,"OO","N294SW",5438,"PDX","EUG",34,106,12,4
"374",2014,1,3,1206,1,1346,-4,"VX","N524VA",817,"PDX","SFO",84,550,12,6
"375",2014,1,3,1210,-5,1410,-11,"OO","N218AG",3454,"PDX","BUR",105,817,12,10
"376",2014,1,3,1219,9,1746,-9,"AA","N566AA",1568,"PDX","DFW",184,1616,12,19
"377",2014,1,3,1231,65,1809,49,"UA","N445UA",646,"PDX","ORD",189,1739,12,31
"378",2014,1,3,1236,31,1557,22,"WN","N653SW",3518,"PDX","ABQ",129,1111,12,36
"379",2014,1,3,1236,41,1357,37,"WN","N633SW",361,"PDX","SMF",62,479,12,36
"380",2014,1,3,1239,49,1449,39,"OO","N617QX",4469,"PDX","LAX",109,834,12,39
"381",2014,1,3,1241,8,1423,-3,"UA","N437UA",353,"PDX","SFO",82,550,12,41
"382",2014,1,3,1243,-7,1443,3,"AS","N627AS",388,"PDX","SFO",84,550,12,43
"383",2014,1,3,1250,-5,1500,3,"AS","N619AS",622,"PDX","LAS",103,763,12,50
"384",2014,1,3,1256,-4,1811,-8,"DL","N906DA",2164,"PDX","MSP",158,1426,12,56
"385",2014,1,3,1301,106,1617,102,"WN","N912WN",3042,"PDX","DEN",118,991,13,1
"386",2014,1,3,1311,-4,1513,-17,"OO","N223AG",3478,"PDX","LGB",111,846,13,11
"387",2014,1,3,1324,-8,1508,-17,"UA","N841UA",367,"PDX","SFO",79,550,13,24
"388",2014,1,3,1333,8,1937,2,"AA","N3HAAA",115,"PDX","ORD",212,1739,13,33
"389",2014,1,3,1333,13,1605,3,"DL","N395DN",2093,"PDX","SLC",77,630,13,33
"390",2014,1,3,1336,-5,1434,0,"OO","N290SW",5423,"PDX","SEA",41,129,13,36
"391",2014,1,3,1402,42,1618,53,"WN","N712SW",425,"PDX","LAS",104,763,14,2
"392",2014,1,3,1425,60,2140,47,"DL","N804DN",773,"PDX","ATL",242,2172,14,25
"393",2014,1,3,1431,346,1800,347,"US","N664AW",685,"PDX","PHX",120,1009,14,31
"394",2014,1,3,1440,65,1612,57,"WN","N218WN",578,"PDX","OAK",79,543,14,40
"395",2014,1,3,1441,136,1605,115,"WN","N636WN",426,"PDX","OAK",72,543,14,41
"396",2014,1,3,1445,155,1617,142,"WN","N7730A",3252,"PDX","SJC",81,569,14,45
"397",2014,1,3,1446,-6,1703,-7,"OO","N625CA",4556,"PDX","LAX",108,834,14,46
"398",2014,1,3,1447,181,1653,172,"B6","N589JB",1521,"PDX","LGB",113,846,14,47
"399",2014,1,3,1452,-3,1711,0,"AS","N754AS",570,"PDX","LAX",114,834,14,52
"400",2014,1,3,1506,56,1637,42,"WN","N916WN",3255,"PDX","SJC",81,569,15,6
"401",2014,1,3,1512,-3,1831,-14,"US","N633AW",500,"PDX","PHX",125,1009,15,12
"402",2014,1,3,1524,-6,1600,-12,"OO","N294SW",5331,"PDX","RDM",26,116,15,24
"403",2014,1,3,1535,0,2056,-14,"AA","N201AA",157,"PDX","DFW",182,1616,15,35
"404",2014,1,3,1538,-12,1749,-17,"AS","N767AS",588,"PDX","PSP",114,873,15,38
"405",2014,1,3,1546,-4,1758,-7,"AS","N613AS",592,"PDX","SNA",121,859,15,46
"406",2014,1,3,1547,52,1856,36,"WN","N488WN",735,"PDX","DEN",115,991,15,47
"407",2014,1,3,1623,-2,1825,-10,"OO","N215AG",3462,"PDX","ONT",110,838,16,23
"408",2014,1,3,1626,-4,1803,-6,"AS","N615AS",402,"PDX","SJC",80,569,16,26
"409",2014,1,3,1628,19,1728,26,"OO","N583SW",5404,"PDX","SEA",42,129,16,28
"410",2014,1,3,1639,1,1909,-11,"DL","N371NB",1194,"PDX","SLC",77,630,16,39
"411",2014,1,3,1642,75,1810,57,"UA","N413UA",995,"PDX","SFO",75,550,16,42
"412",2014,1,3,1646,36,1839,24,"WN","N783SW",750,"PDX","LAS",96,763,16,46
"413",2014,1,3,1647,118,2000,111,"F9","N203FR",792,"PDX","DEN",118,991,16,47
"414",2014,1,3,1651,289,2240,275,"UA","N471UA",277,"PDX","IAH",209,1825,16,51
"415",2014,1,3,1655,30,1849,14,"OO","N219AG",3494,"PDX","SBA",100,784,16,55
"416",2014,1,3,1656,101,2155,84,"DL","N960DN",2430,"PDX","MSP",158,1426,16,56
"417",2014,1,3,1718,-2,1943,5,"OO","N810SK",4684,"PDX","LAX",112,834,17,18
"418",2014,1,3,1720,30,1850,20,"WN","N385SW",658,"PDX","OAK",77,543,17,20
"419",2014,1,3,1731,-5,1836,7,"OO","N290SW",5417,"PDX","SEA",45,129,17,31
"420",2014,1,3,1736,-9,1941,-10,"OO","N218AG",3488,"PDX","BUR",108,817,17,36
"421",2014,1,3,1739,-6,1954,-7,"AS","N528AS",562,"PDX","LAX",108,834,17,39
"422",2014,1,3,1745,-3,1926,-14,"OO","N967SW",5553,"PDX","SFO",78,550,17,45
"423",2014,1,3,1820,181,2131,165,"UA","N76505",1002,"PDX","DEN",113,991,18,20
"424",2014,1,3,1838,38,2013,28,"VX","N524VA",813,"PDX","SFO",77,550,18,38
"425",2014,1,3,1849,-11,2059,-1,"AS","N760AS",379,"PDX","SFO",80,550,18,49
"426",2014,1,3,1849,-6,2049,-5,"AS","N619AS",620,"PDX","LAS",99,763,18,49
"427",2014,1,3,1853,-7,2102,-28,"OO","N935SW",6250,"PDX","LAX",106,834,18,53
"428",2014,1,3,1857,32,2128,19,"DL","N314NB",952,"PDX","SLC",76,630,18,57
"429",2014,1,3,1902,22,2254,-1,"AS","N563AS",863,"PDX","OGG",333,2562,19,2
"430",2014,1,3,1927,-1,2105,-16,"UA","N481UA",369,"PDX","SFO",74,550,19,27
"431",2014,1,3,1937,17,2241,1,"F9","N921FR",794,"PDX","DEN",109,991,19,37
"432",2014,1,3,1939,12,2035,15,"OO","N294SW",5305,"PDX","SEA",43,129,19,39
"433",2014,1,3,1942,0,2020,-2,"OO","N583SW",5403,"PDX","EUG",24,106,19,42
"434",2014,1,3,1947,-3,2307,9,"AS","N529AS",137,"PDX","ANC",224,1542,19,47
"435",2014,1,3,1949,174,2112,172,"WN","N353SW",747,"PDX","SMF",65,479,19,49
"436",2014,1,3,1952,-3,2134,0,"AS","N579AS",404,"PDX","SJC",81,569,19,52
"437",2014,1,3,1958,123,2116,121,"WN","N296WN",102,"PDX","RNO",56,444,19,58
"438",2014,1,3,1958,88,2138,88,"WN","N646SW",2448,"PDX","SJC",80,569,19,58
"439",2014,1,3,1958,-6,2129,-24,"OO","N738SK",5210,"PDX","SFO",75,550,19,58
"440",2014,1,3,1958,112,2305,92,"UA","N536UA",550,"PDX","DEN",110,991,19,58
"441",2014,1,3,2007,-8,2209,-16,"OO","N223AG",3464,"PDX","ONT",105,838,20,7
"442",2014,1,3,2013,-7,2332,-24,"US","N647AW",581,"PDX","PHX",120,1009,20,13
"443",2014,1,3,2022,-23,2240,-26,"AS","N564AS",574,"PDX","SAN",114,933,20,22
"444",2014,1,3,2029,149,2326,116,"US","N625AW",577,"PDX","PHX",101,1009,20,29
"445",2014,1,3,2043,133,2216,126,"WN","N768SW",3963,"PDX","OAK",76,543,20,43
"446",2014,1,3,2045,140,2202,132,"WN","N606SW",718,"PDX","SMF",64,479,20,45
"447",2014,1,3,2121,-9,2316,-15,"AS","N625AS",624,"PDX","LAS",98,763,21,21
"448",2014,1,3,2126,182,2333,174,"B6","N534JB",1621,"PDX","LGB",111,846,21,26
"449",2014,1,3,2147,107,54,84,"WN","N952WN",183,"PDX","PHX",116,1009,21,47
"450",2014,1,3,2222,-3,2259,-6,"OO","N583SW",5353,"PDX","EUG",23,106,22,22
"451",2014,1,3,2222,-8,2313,-28,"OO","N294SW",5437,"PDX","LMT",45,241,22,22
"452",2014,1,3,2233,123,2354,119,"WN","N7715E",1546,"PDX","SMF",67,479,22,33
"453",2014,1,3,2238,0,629,2,"UA","N558UA",583,"PDX","EWR",270,2434,22,38
"454",2014,1,3,2244,-1,556,-11,"DL","N398DA",503,"PDX","ATL",236,2172,22,44
"455",2014,1,3,2254,29,628,8,"US","N519UW",467,"PDX","CLT",256,2282,22,54
"456",2014,1,3,2306,2,447,-13,"UA","N24715",1602,"PDX","ORD",203,1739,23,6
"457",2014,1,3,2315,50,216,51,"AS","N408AS",145,"PDX","ANC",218,1542,23,15
"458",2014,1,4,3,8,525,-27,"UA","N39726",1609,"PDX","IAH",187,1825,0,3
"459",2014,1,4,113,18,614,9,"DL","N596NW",1679,"PDX","MSP",166,1426,1,13
"460",2014,1,4,515,-10,832,-23,"US","N544UW",649,"PDX","PHX",113,1009,5,15
"461",2014,1,4,524,-6,1132,-1,"UA","N842UA",493,"PDX","IAH",206,1825,5,24
"462",2014,1,4,528,-7,732,6,"UA","N37413",1621,"PDX","SFO",93,550,5,28
"463",2014,1,4,540,0,913,6,"UA","N71411",1044,"PDX","DEN",125,991,5,40
"464",2014,1,4,553,-7,725,-18,"AS","N754AS",406,"PDX","SJC",79,569,5,53
"465",2014,1,4,600,0,839,-8,"DL","N374NW",1831,"PDX","SLC",83,630,6,0
"466",2014,1,4,600,0,810,20,"UA","N454UA",516,"PDX","SFO",80,550,6,0
"467",2014,1,4,608,3,1200,7,"UA","N513UA",646,"PDX","ORD",208,1739,6,8
"468",2014,1,4,619,-1,1432,1,"UA","N68452",1082,"PDX","EWR",280,2434,6,19
"469",2014,1,4,626,6,1144,-21,"AA","N4WNAA",1650,"PDX","DFW",178,1616,6,26
"470",2014,1,4,627,-3,1348,-9,"DL","N3772H",1156,"PDX","ATL",241,2172,6,27
"471",2014,1,4,633,-7,833,-15,"OO","N218AG",3456,"PDX","BUR",102,817,6,33
"472",2014,1,4,635,7,1432,20,"UA","N523UA",250,"PDX","IAD",257,2327,6,35
"473",2014,1,4,636,-4,958,-10,"AS","N526AS",646,"PDX","PHX",123,1009,6,36
"474",2014,1,4,637,-3,856,-7,"AS","N315AS",232,"PDX","SAN",119,933,6,37
"475",2014,1,4,641,1,1200,0,"WN","N7702A",1076,"PDX","MCI",179,1482,6,41
"476",2014,1,4,642,-3,918,13,"AS","N791AS",560,"PDX","LAX",111,834,6,42
"477",2014,1,4,643,-2,932,24,"OO","N823SK",4692,"PDX","LAX",139,834,6,43
"478",2014,1,4,656,-4,906,21,"UA","N804UA",392,"PDX","SFO",116,550,6,56
"479",2014,1,4,657,-8,920,-2,"B6","N806JB",1121,"PDX","LGB",110,846,6,57
"480",2014,1,4,658,-2,1304,-6,"AA","N3EFAA",2218,"PDX","ORD",207,1739,6,58
"481",2014,1,4,658,-7,908,-11,"OO","N215AG",3460,"PDX","ONT",108,838,6,58
"482",2014,1,4,700,0,924,39,"VX","N524VA",805,"PDX","SFO",128,550,7,0
"483",2014,1,4,701,1,1113,-7,"AS","N565AS",833,"PDX","HNL",347,2603,7,1
"484",2014,1,4,701,1,820,-10,"WN","N786SW",1990,"PDX","SMF",66,479,7,1
"485",2014,1,4,704,4,1223,3,"DL","N906DA",2090,"PDX","MSP",181,1426,7,4
"486",2014,1,4,712,-8,1117,-25,"AS","N514AS",855,"PDX","KOA",348,2607,7,12
"487",2014,1,4,712,-3,911,-7,"AS","N611AS",626,"PDX","LAS",100,763,7,12
"488",2014,1,4,713,-2,946,19,"AS","N317AS",244,"PDX","SFO",131,550,7,13
"489",2014,1,4,713,13,932,11,"AS","N613AS",582,"PDX","SNA",116,859,7,13
"490",2014,1,4,728,28,925,15,"WN","N8308K",2042,"PDX","LAS",98,763,7,28
"491",2014,1,4,744,-1,844,4,"OO","N583SW",5379,"PDX","SEA",44,129,7,44
"492",2014,1,4,747,107,1132,127,"F9","N201FR",796,"PDX","DEN",128,991,7,47
"493",2014,1,4,759,-1,1114,-16,"WN","N918WN",1456,"PDX","PHX",120,1009,7,59
"494",2014,1,4,804,-1,1332,-18,"AA","N438AA",1220,"PDX","DFW",179,1616,8,4
"495",2014,1,4,810,-5,1328,-5,"DL","N927DN",2154,"PDX","MSP",178,1426,8,10
"496",2014,1,4,821,126,1204,139,"WN","N432WN",1032,"PDX","DEN",132,991,8,21
"497",2014,1,4,841,-4,1200,-13,"US","N602AW",685,"PDX","PHX",122,1009,8,41
"498",2014,1,4,842,2,1429,-6,"UA","N78501",1143,"PDX","ORD",204,1739,8,42
"499",2014,1,4,857,27,1036,21,"WN","N389SW",1367,"PDX","OAK",77,543,8,57
"500",2014,1,4,909,-6,1230,-35,"OO","N223AG",3466,"PDX","TUS",128,1119,9,9
"501",2014,1,4,918,78,1122,57,"AS","N309AS",568,"PDX","LAX",105,834,9,18
"502",2014,1,4,918,8,1146,-4,"WN","N419WN",1901,"PDX","SLC",78,630,9,18
"503",2014,1,4,920,-5,1744,9,"AS","N524AS",30,"PDX","BOS",295,2537,9,20
"504",2014,1,4,926,5,1020,4,"OO","N294SW",5428,"PDX","SEA",39,129,9,26
"505",2014,1,4,943,-7,1723,-12,"AS","N563AS",752,"PDX","ATL",252,2172,9,43
"506",2014,1,4,954,-1,1736,-4,"AS","N590AS",764,"PDX","DCA",267,2350,9,54
"507",2014,1,4,958,-7,1211,-12,"AS","N625AS",580,"PDX","SNA",115,859,9,58
"508",2014,1,4,1008,-2,1607,1,"AS","N619AS",686,"PDX","ORD",209,1739,10,8
"509",2014,1,4,1008,18,1304,6,"AS","N794AS",131,"PDX","ANC",224,1542,10,8
"510",2014,1,4,1011,-4,1544,-20,"AS","N551AS",658,"PDX","DFW",174,1616,10,11
"511",2014,1,4,1011,-4,1407,-13,"HA","N384HA",25,"PDX","HNL",338,2603,10,11
"512",2014,1,4,1022,-8,1340,-17,"AS","N796AS",640,"PDX","PHX",121,1009,10,22
"513",2014,1,4,1027,12,1307,12,"DL","N362NW",2189,"PDX","SLC",77,630,10,27
"514",2014,1,4,1034,5,1256,-2,"OO","N948SW",6518,"PDX","LAX",111,834,10,34
"515",2014,1,4,1035,75,1749,64,"DL","N3736C",1940,"PDX","ATL",236,2172,10,35
"516",2014,1,4,1043,8,1235,-5,"WN","N409WN",2177,"PDX","LAS",98,763,10,43
"517",2014,1,4,1053,-7,1304,-9,"AS","N754AS",564,"PDX","LAX",108,834,10,53
"518",2014,1,4,1112,5,1213,11,"OO","N583SW",5397,"PDX","SEA",40,129,11,12
"519",2014,1,4,1115,-5,1531,-4,"AS","N597AS",809,"PDX","OGG",350,2562,11,15
"520",2014,1,4,1123,-7,1334,-17,"AS","N536AS",578,"PDX","SAN",115,933,11,23
"521",2014,1,4,1125,0,1436,-18,"US","N815AW",634,"PDX","PHX",118,1009,11,25
"522",2014,1,4,1129,3,1736,16,"UA","N821UA",679,"PDX","ORD",210,1739,11,29
"523",2014,1,4,1140,0,1848,7,"DL","N384DA",1466,"PDX","DTW",221,1953,11,40
"524",2014,1,4,1148,18,1326,11,"WN","N296WN",3047,"PDX","SJC",81,569,11,48
"525",2014,1,4,1151,1,1400,-10,"OO","N613SK",4469,"PDX","LAX",107,834,11,51
"526",2014,1,4,1154,144,1335,132,"OO","N745SK",5196,"PDX","SFO",75,550,11,54
"527",2014,1,4,1207,117,1520,110,"WN","N900WN",1553,"PDX","DEN",119,991,12,7
"528",2014,1,4,1210,8,1801,-4,"UA","N474UA",327,"PDX","IAH",197,1825,12,10
"529",2014,1,4,1212,26,1423,22,"B6","N569JB",1521,"PDX","LGB",109,846,12,12
"530",2014,1,4,1214,-1,1411,-10,"OO","N218AG",3454,"PDX","BUR",103,817,12,14
"531",2014,1,4,1222,12,1743,-12,"AA","N568AA",1568,"PDX","DFW",174,1616,12,22
"532",2014,1,4,1224,99,1616,131,"F9","N923FR",788,"PDX","DEN",129,991,12,24
"533",2014,1,4,1232,50,1323,61,"OO","N229SW",5438,"PDX","EUG",36,106,12,32
"534",2014,1,4,1236,40,1313,35,"OO","N294SW",5325,"PDX","RDM",27,116,12,36
"535",2014,1,4,1238,33,1419,29,"VX","N527VA",817,"PDX","SFO",78,550,12,38
"536",2014,1,4,1242,9,1415,-11,"UA","N449UA",353,"PDX","SFO",80,550,12,42
"537",2014,1,4,1247,-3,1427,-13,"AS","N622AS",388,"PDX","SFO",83,550,12,47
"538",2014,1,4,1248,78,1623,79,"OO","N919SW",5576,"PDX","DEN",127,991,12,48
"539",2014,1,4,1256,1,1454,-3,"AS","N611AS",622,"PDX","LAS",100,763,12,56
"540",2014,1,4,1259,-1,1808,-11,"DL","N904DA",2164,"PDX","MSP",169,1426,12,59
"541",2014,1,4,1312,-3,1525,-5,"OO","N215AG",3478,"PDX","LGB",113,846,13,12
"542",2014,1,4,1315,-5,1602,0,"DL","N327NB",2093,"PDX","SLC",77,630,13,15
"543",2014,1,4,1315,15,1434,9,"WN","N216WR",3455,"PDX","SMF",63,479,13,15
"544",2014,1,4,1320,-5,2006,31,"AA","N3GJAA",115,"PDX","ORD",211,1739,13,20
"545",2014,1,4,1325,0,2055,2,"DL","N3738B",773,"PDX","ATL",237,2172,13,25
"546",2014,1,4,1325,65,1644,64,"WN","N8307K",1038,"PDX","DEN",120,991,13,25
"547",2014,1,4,1348,163,1500,150,"WN","N267WN",945,"PDX","SMF",62,479,13,48
"548",2014,1,4,1351,10,1440,6,"OO","N583SW",5423,"PDX","SEA",37,129,13,51
"549",2014,1,4,1355,23,1531,6,"UA","N837UA",537,"PDX","SFO",75,550,13,55
"550",2014,1,4,1407,47,1637,37,"WN","N783SW",1947,"PDX","SLC",79,630,14,7
"551",2014,1,4,1436,36,1542,22,"WN","N715SW",1516,"PDX","RNO",55,444,14,36
"552",2014,1,4,1452,-3,1652,-19,"AS","N526AS",570,"PDX","LAX",105,834,14,52
"553",2014,1,4,1500,170,2111,181,"WN","N8320J",1307,"PDX","MDW",215,1751,15,0
"554",2014,1,4,1508,-7,2016,-15,"DL","N960DN",2430,"PDX","MSP",169,1426,15,8
"555",2014,1,4,1511,56,1639,44,"WN","N230WN",3525,"PDX","OAK",77,543,15,11
"556",2014,1,4,1515,0,1829,-16,"US","N620AW",500,"PDX","PHX",118,1009,15,15
"557",2014,1,4,1515,23,1726,16,"OO","N817SK",4688,"PDX","LAX",110,834,15,15
"558",2014,1,4,1519,78,2104,69,"UA","N68805",1735,"PDX","ORD",205,1739,15,19
"559",2014,1,4,1526,-4,1605,-7,"OO","N229SW",5331,"PDX","RDM",26,116,15,26
"560",2014,1,4,1527,172,1842,152,"WN","N353SW",4094,"PDX","ABQ",123,1111,15,27
"561",2014,1,4,1545,10,2100,-10,"AA","N4YHAA",157,"PDX","DFW",179,1616,15,45
"562",2014,1,4,1549,-1,1802,-3,"AS","N624AS",592,"PDX","SNA",120,859,15,49
"563",2014,1,4,1551,1,1801,-5,"AS","N708AS",588,"PDX","PSP",115,873,15,51
